event_type,start,workcenter_resource_id,human_resource_id
Setup,2023-12-27T15:13:20.249359684,1,2
Setup,2023-12-27T15:13:20.249361147,1,2
Setup,2023-12-27T15:13:20.249387196,1,2
Setup,2023-12-27T15:13:20.249388689,1,2
Setup,2023-12-27T15:13:20.249391334,1,2
Setup,2023-12-27T15:13:20.249392877,1,2
Setup,2023-12-27T15:13:20.249394941,1,1
Setup,2023-12-27T15:13:20.249396714,1,1
Setup,2023-12-27T15:13:20.249398197,1,1
Blocked,2023-12-27T15:13:20.249399810,1,0
Blocked,2023-12-27T15:13:20.249400982,1,0
Blocked,2023-12-27T15:13:20.249402495,1,0
Blocked,2023-12-27T15:13:20.249403637,1,0
Blocked,2023-12-27T15:13:20.249405200,1,0
Blocked,2023-12-27T15:13:20.249406272,1,0
Setup,2023-12-27T15:13:20.249432291,1,1
Setup,2023-12-27T15:13:20.249433994,1,2
Setup,2023-12-27T15:13:20.249435717,1,2
Setup,2023-12-27T15:13:20.249437892,1,2
Setup,2023-12-27T15:13:20.249439394,1,2
Setup,2023-12-27T15:13:20.249441689,1,2
Setup,2023-12-27T15:13:20.249443111,1,1
Setup,2023-12-27T15:13:20.249445396,1,1
Setup,2023-12-27T15:13:20.249446828,1,1
Setup,2023-12-27T15:13:20.249449133,1,2
Setup,2023-12-27T15:13:20.249474741,1,1
Setup,2023-12-27T15:13:20.249476264,1,2
Setup,2023-12-27T15:13:20.249477666,1,1
Setup,2023-12-27T15:13:20.249479931,1,2
Blocked,2023-12-27T15:13:20.249481524,1,0
Blocked,2023-12-27T15:13:20.249482726,1,0
Blocked,2023-12-27T15:13:20.249484289,1,0
Blocked,2023-12-27T15:13:20.249485431,1,0
Blocked,2023-12-27T15:13:20.249486964,1,0
Blocked,2023-12-27T15:13:20.249488046,1,0
Setup,2023-12-27T15:13:20.249489809,1,2
Setup,2023-12-27T15:13:20.249491402,1,2
Setup,2023-12-27T15:13:20.249493145,1,1
Setup,2023-12-27T15:13:20.249494748,1,1
Setup,2023-12-27T15:13:20.249496492,1,1
Setup,2023-12-27T15:13:20.249528652,1,1
Setup,2023-12-27T15:13:20.249530997,1,1
Setup,2023-12-27T15:13:20.249532429,1,1
Production,2023-12-27T15:13:20.249533922,1,2
Production,2023-12-27T15:13:20.249535325,1,2
Production,2023-12-27T15:13:20.249536818,1,2
Production,2023-12-27T15:13:20.249538110,1,1
Production,2023-12-27T15:13:20.249539443,1,2
Production,2023-12-27T15:13:20.249541236,1,2
Production,2023-12-27T15:13:20.249542458,1,1
Production,2023-12-27T15:13:20.249544262,1,2
Setup,2023-12-27T15:13:20.249545865,1,2
Setup,2023-12-27T15:13:20.249547157,1,2
Production,2023-12-27T15:13:20.249548680,1,1
Production,2023-12-27T15:13:20.249568888,1,2
Production,2023-12-27T15:13:20.249570251,1,1
Production,2023-12-27T15:13:20.249572124,1,1
Production,2023-12-27T15:13:20.249573386,1,1
Production,2023-12-27T15:13:20.249575150,1,1
Production,2023-12-27T15:13:20.249576482,1,2
Production,2023-12-27T15:13:20.249578436,1,1
Production,2023-12-27T15:13:20.249579919,1,1
Production,2023-12-27T15:13:20.249581331,1,2
Production,2023-12-27T15:13:20.249582534,1,1
Production,2023-12-27T15:13:20.249584267,1,1
Production,2023-12-27T15:13:20.249585800,1,2
Production,2023-12-27T15:13:20.249606419,1,1
Blocked,2023-12-27T15:13:20.249607941,1,0
Blocked,2023-12-27T15:13:20.249609003,1,0
Production,2023-12-27T15:13:20.249610516,1,2
Production,2023-12-27T15:13:20.249611919,1,2
Production,2023-12-27T15:13:20.249613432,1,2
Production,2023-12-27T15:13:20.249614744,1,1
Production,2023-12-27T15:13:20.249616167,1,2
Production,2023-12-27T15:13:20.249618,1,1
Setup,2023-12-27T15:13:20.249619533,1,1
Setup,2023-12-27T15:13:20.249620856,1,1
Production,2023-12-27T15:13:20.249622308,1,2
Production,2023-12-27T15:13:20.249623751,1,2
Setup,2023-12-27T15:13:20.249625244,1,2
Setup,2023-12-27T15:13:20.249651073,1,1
Setup,2023-12-27T15:13:20.249652836,1,2
Setup,2023-12-27T15:13:20.249655020,1,1
Setup,2023-12-27T15:13:20.249656543,1,2
Setup,2023-12-27T15:13:20.249658016,1,2
Production,2023-12-27T15:13:20.249659659,1,2
Production,2023-12-27T15:13:20.249661192,1,2
Blocked,2023-12-27T15:13:20.249662584,1,0
Blocked,2023-12-27T15:13:20.249663656,1,0
Production,2023-12-27T15:13:20.249669487,1,1
Production,2023-12-27T15:13:20.249670740,1,1
Blocked,2023-12-27T15:13:20.249672122,1,0
Blocked,2023-12-27T15:13:20.249673174,1,0
Blocked,2023-12-27T15:13:20.249674547,1,0
Blocked,2023-12-27T15:13:20.249675529,1,0
Production,2023-12-27T15:13:20.249677092,1,2
Production,2023-12-27T15:13:20.249697370,1,2
Setup,2023-12-27T15:13:20.249699043,1,2
Setup,2023-12-27T15:13:20.249700295,1,1
Setup,2023-12-27T15:13:20.249701668,1,2
Setup,2023-12-27T15:13:20.249703621,1,1
Production,2023-12-27T15:13:20.249705044,1,1
Production,2023-12-27T15:13:20.249706417,1,2
Production,2023-12-27T15:13:20.249707699,1,1
Production,2023-12-27T15:13:20.249709493,1,2
Setup,2023-12-27T15:13:20.249710955,1,2
Setup,2023-12-27T15:13:20.249712188,1,2
Setup,2023-12-27T15:13:20.249713791,1,1
Setup,2023-12-27T15:13:20.249715093,1,1
Setup,2023-12-27T15:13:20.249735211,1,2
Setup,2023-12-27T15:13:20.249736744,1,1
Setup,2023-12-27T15:13:20.249738076,1,1
Setup,2023-12-27T15:13:20.249739960,1,1
Setup,2023-12-27T15:13:20.249741272,1,1
Setup,2023-12-27T15:13:20.249743146,1,2
Production,2023-12-27T15:13:20.249744849,1,1
Production,2023-12-27T15:13:20.249746292,1,2
Production,2023-12-27T15:13:20.249747664,1,1
Production,2023-12-27T15:13:20.249749538,1,2
Production,2023-12-27T15:13:20.249751011,1,2
Production,2023-12-27T15:13:20.249770968,1,1
Production,2023-12-27T15:13:20.249772321,1,2
Production,2023-12-27T15:13:20.249774345,1,1
Setup,2023-12-27T15:13:20.249775857,1,1
Setup,2023-12-27T15:13:20.249777200,1,1
Setup,2023-12-27T15:13:20.249778723,1,1
Setup,2023-12-27T15:13:20.249780035,1,2
Setup,2023-12-27T15:13:20.249781338,1,2
Setup,2023-12-27T15:13:20.249783301,1,1
Blocked,2023-12-27T15:13:20.249784644,1,0
Blocked,2023-12-27T15:13:20.249785696,1,0
Production,2023-12-27T15:13:20.249787339,1,1
Production,2023-12-27T15:13:20.249788671,1,2
Production,2023-12-27T15:13:20.249789914,1,2
Production,2023-12-27T15:13:20.249810302,1,2
Production,2023-12-27T15:13:20.249811755,1,2
Production,2023-12-27T15:13:20.249813799,1,1
Blocked,2023-12-27T15:13:20.249815211,1,0
Blocked,2023-12-27T15:13:20.249816334,1,0
Blocked,2023-12-27T15:13:20.249817666,1,0
Blocked,2023-12-27T15:13:20.249818718,1,0
Setup,2023-12-27T15:13:20.249820181,1,1
Setup,2023-12-27T15:13:20.249821463,1,1
Setup,2023-12-27T15:13:20.249823086,1,2
Setup,2023-12-27T15:13:20.249824389,1,1
Setup,2023-12-27T15:13:20.249825741,1,1
Setup,2023-12-27T15:13:20.249827535,1,1
Setup,2023-12-27T15:13:20.249828827,1,2
Setup,2023-12-27T15:13:20.249830630,1,2
Setup,2023-12-27T15:13:20.249831853,1,1
Setup,2023-12-27T15:13:20.249833736,1,1
Setup,2023-12-27T15:13:20.249853463,1,2
Setup,2023-12-27T15:13:20.249855658,1,1
Blocked,2023-12-27T15:13:20.249857040,1,0
Blocked,2023-12-27T15:13:20.249858172,1,0
Production,2023-12-27T15:13:20.249859675,1,1
Production,2023-12-27T15:13:20.249860967,1,2
Production,2023-12-27T15:13:20.249862270,1,1
Production,2023-12-27T15:13:20.249864254,1,1
Production,2023-12-27T15:13:20.249865646,1,2
Production,2023-12-27T15:13:20.249867440,1,1
Blocked,2023-12-27T15:13:20.249868792,1,0
Blocked,2023-12-27T15:13:20.249869864,1,0
Blocked,2023-12-27T15:13:20.249871187,1,0
Blocked,2023-12-27T15:13:20.249872199,1,0
Setup,2023-12-27T15:13:20.249873681,1,1
Setup,2023-12-27T15:13:20.249874954,1,2
Setup,2023-12-27T15:13:20.249876196,1,1
Setup,2023-12-27T15:13:20.249897797,1,1
Setup,2023-12-27T15:13:20.249899660,1,1
Setup,2023-12-27T15:13:20.249902235,1,1
Setup,2023-12-27T15:13:20.249903868,1,2
Setup,2023-12-27T15:13:20.249906413,1,1
Production,2023-12-27T15:13:20.249908567,1,2
Production,2023-12-27T15:13:20.249910511,1,2
Production,2023-12-27T15:13:20.249912144,1,2
Production,2023-12-27T15:13:20.249913416,1,1
Production,2023-12-27T15:13:20.249914608,1,2
Production,2023-12-27T15:13:20.249916412,1,1
Setup,2023-12-27T15:13:20.249917905,1,2
Setup,2023-12-27T15:13:20.249919217,1,2
Setup,2023-12-27T15:13:20.249921101,1,1
Setup,2023-12-27T15:13:20.249941659,1,2
Setup,2023-12-27T15:13:20.249943012,1,1
Setup,2023-12-27T15:13:20.249945056,1,2
Setup,2023-12-27T15:13:20.249946829,1,1
Setup,2023-12-27T15:13:20.249948101,1,1
Production,2023-12-27T15:13:20.249949624,1,2
Production,2023-12-27T15:13:20.249950957,1,1
Production,2023-12-27T15:13:20.249952289,1,1
Production,2023-12-27T15:13:20.249954173,1,1
Production,2023-12-27T15:13:20.249955405,1,2
Production,2023-12-27T15:13:20.249957399,1,1
Setup,2023-12-27T15:13:20.249977286,1,2
Setup,2023-12-27T15:13:20.249978679,1,1
Setup,2023-12-27T15:13:20.249980001,1,2
Setup,2023-12-27T15:13:20.249981895,1,2
Setup,2023-12-27T15:13:20.249983207,1,1
Setup,2023-12-27T15:13:20.249985071,1,2
Blocked,2023-12-27T15:13:20.249986414,1,0
Blocked,2023-12-27T15:13:20.249987435,1,0
Setup,2023-12-27T15:13:20.249989309,1,2
Setup,2023-12-27T15:13:20.249990862,1,2
Setup,2023-12-27T15:13:20.249992365,1,2
Setup,2023-12-27T15:13:20.249993657,1,2
Production,2023-12-27T15:13:20.250013675,1,2
Production,2023-12-27T15:13:20.250015047,1,2
Blocked,2023-12-27T15:13:20.250016470,1,0
Blocked,2023-12-27T15:13:20.250017492,1,0
Setup,2023-12-27T15:13:20.250019055,1,2
Setup,2023-12-27T15:13:20.250020357,1,1
Setup,2023-12-27T15:13:20.250021650,1,1
Setup,2023-12-27T15:13:20.250023523,1,2
Production,2023-12-27T15:13:20.250025026,1,2
Production,2023-12-27T15:13:20.250026339,1,1
Production,2023-12-27T15:13:20.250027601,1,1
Production,2023-12-27T15:13:20.250029414,1,1
Production,2023-12-27T15:13:20.250030627,1,2
Production,2023-12-27T15:13:20.250035526,1,2
Production,2023-12-27T15:13:20.250036728,1,1
Production,2023-12-27T15:13:20.250038612,1,2
Setup,2023-12-27T15:13:20.250058860,1,1
Setup,2023-12-27T15:13:20.250060483,1,2
Setup,2023-12-27T15:13:20.250061845,1,2
Setup,2023-12-27T15:13:20.250063739,1,2
Setup,2023-12-27T15:13:20.250065041,1,2
Setup,2023-12-27T15:13:20.250066955,1,1
Production,2023-12-27T15:13:20.250068498,1,2
Production,2023-12-27T15:13:20.250069750,1,2
Production,2023-12-27T15:13:20.250071353,1,1
Production,2023-12-27T15:13:20.250072686,1,2
Production,2023-12-27T15:13:20.250074018,1,1
Production,2023-12-27T15:13:20.250075882,1,2
Setup,2023-12-27T15:13:20.250095910,1,2
Setup,2023-12-27T15:13:20.250097272,1,2
Setup,2023-12-27T15:13:20.250098905,1,1
Setup,2023-12-27T15:13:20.250100278,1,1
Blocked,2023-12-27T15:13:20.250101640,1,0
Blocked,2023-12-27T15:13:20.250102742,1,0
Blocked,2023-12-27T15:13:20.250104085,1,0
Blocked,2023-12-27T15:13:20.250105077,1,0
Production,2023-12-27T15:13:20.250106540,1,1
Production,2023-12-27T15:13:20.250108032,1,2
Production,2023-12-27T15:13:20.250109465,1,2
Production,2023-12-27T15:13:20.250111298,1,1
Setup,2023-12-27T15:13:20.250131877,1,1
Setup,2023-12-27T15:13:20.250133200,1,1
Production,2023-12-27T15:13:20.250134863,1,1
Production,2023-12-27T15:13:20.250136316,1,2
Production,2023-12-27T15:13:20.250137528,1,1
Production,2023-12-27T15:13:20.250139492,1,1
Production,2023-12-27T15:13:20.250140804,1,1
Production,2023-12-27T15:13:20.250142818,1,2
Production,2023-12-27T15:13:20.250144331,1,2
Production,2023-12-27T15:13:20.250145563,1,2
Setup,2023-12-27T15:13:20.250147156,1,2
Setup,2023-12-27T15:13:20.250173636,1,2
Setup,2023-12-27T15:13:20.250175930,1,2
Setup,2023-12-27T15:13:20.250177433,1,2
Production,2023-12-27T15:13:20.250178896,1,2
Production,2023-12-27T15:13:20.250180348,1,1
Production,2023-12-27T15:13:20.250181601,1,1
Production,2023-12-27T15:13:20.250183705,1,2
Setup,2023-12-27T15:13:20.250185228,1,1
Setup,2023-12-27T15:13:20.250186570,1,1
Setup,2023-12-27T15:13:20.250207119,1,2
Setup,2023-12-27T15:13:20.250208622,1,1
Setup,2023-12-27T15:13:20.250209954,1,2
Setup,2023-12-27T15:13:20.250211878,1,2
Setup,2023-12-27T15:13:20.250213140,1,1
Setup,2023-12-27T15:13:20.250214963,1,2
Blocked,2023-12-27T15:13:20.250216316,1,0
Blocked,2023-12-27T15:13:20.250217358,1,0
Setup,2023-12-27T15:13:20.250218991,1,1
Setup,2023-12-27T15:13:20.250220404,1,2
Setup,2023-12-27T15:13:20.250221616,1,1
Setup,2023-12-27T15:13:20.250223590,1,1
Setup,2023-12-27T15:13:20.250224872,1,1
Setup,2023-12-27T15:13:20.250226736,1,1
Setup,2023-12-27T15:13:20.250246543,1,2
Setup,2023-12-27T15:13:20.250248467,1,2
Setup,2023-12-27T15:13:20.250249699,1,2
Setup,2023-12-27T15:13:20.250251572,1,1
Setup,2023-12-27T15:13:20.250253095,1,1
Setup,2023-12-27T15:13:20.250254408,1,2
Setup,2023-12-27T15:13:20.250255630,1,1
Setup,2023-12-27T15:13:20.250257514,1,1
Setup,2023-12-27T15:13:20.250258766,1,1
Setup,2023-12-27T15:13:20.250260509,1,1
Setup,2023-12-27T15:13:20.250261772,1,2
Setup,2023-12-27T15:13:20.250263705,1,2
Setup,2023-12-27T15:13:20.250264958,1,1
Setup,2023-12-27T15:13:20.250266881,1,2
Setup,2023-12-27T15:13:20.250268404,1,2
Setup,2023-12-27T15:13:20.250288231,1,2
Setup,2023-12-27T15:13:20.250289904,1,1
Setup,2023-12-27T15:13:20.250291167,1,2
Setup,2023-12-27T15:13:20.250292469,1,1
Setup,2023-12-27T15:13:20.250294323,1,2
Production,2023-12-27T15:13:20.250295906,1,1
Production,2023-12-27T15:13:20.250297298,1,2
Production,2023-12-27T15:13:20.250298541,1,2
Production,2023-12-27T15:13:20.250300605,1,1
Blocked,2023-12-27T15:13:20.250301957,1,0
Blocked,2023-12-27T15:13:20.250302959,1,0
Blocked,2023-12-27T15:13:20.250304302,1,0
Blocked,2023-12-27T15:13:20.250305344,1,0
Setup,2023-12-27T15:13:20.250306937,1,2
Setup,2023-12-27T15:13:20.250308209,1,2
Blocked,2023-12-27T15:13:20.250309571,1,0
Blocked,2023-12-27T15:13:20.250310623,1,0
Production,2023-12-27T15:13:20.250330862,1,1
Production,2023-12-27T15:13:20.250332184,1,1
Setup,2023-12-27T15:13:20.250333747,1,1
Setup,2023-12-27T15:13:20.250335110,1,1
Production,2023-12-27T15:13:20.250336693,1,1
Production,2023-12-27T15:13:20.250337935,1,2
Production,2023-12-27T15:13:20.250339157,1,2
Production,2023-12-27T15:13:20.250340991,1,2
Production,2023-12-27T15:13:20.250342383,1,1
Production,2023-12-27T15:13:20.250344277,1,2
Blocked,2023-12-27T15:13:20.250345649,1,0
Blocked,2023-12-27T15:13:20.250346741,1,0
Blocked,2023-12-27T15:13:20.250348094,1,0
Blocked,2023-12-27T15:13:20.250349076,1,0
Production,2023-12-27T15:13:20.250350519,1,2
Production,2023-12-27T15:13:20.250351771,1,1
Production,2023-12-27T15:13:20.250352963,1,1
Production,2023-12-27T15:13:20.250354736,1,1
Production,2023-12-27T15:13:20.250355999,1,1
Production,2023-12-27T15:13:20.250357732,1,2
Blocked,2023-12-27T15:13:20.250378120,1,0
Blocked,2023-12-27T15:13:20.250379213,1,0
Blocked,2023-12-27T15:13:20.250380625,1,0
Blocked,2023-12-27T15:13:20.250381657,1,0
Blocked,2023-12-27T15:13:20.250382990,1,0
Blocked,2023-12-27T15:13:20.250383981,1,0
Production,2023-12-27T15:13:20.250385454,1,2
Production,2023-12-27T15:13:20.250386807,1,2
Production,2023-12-27T15:13:20.250388320,1,1
Production,2023-12-27T15:13:20.250389622,1,2
Production,2023-12-27T15:13:20.250390894,1,2
Production,2023-12-27T15:13:20.250392918,1,2
Production,2023-12-27T15:13:20.250394141,1,2
Production,2023-12-27T15:13:20.250395814,1,2
Production,2023-12-27T15:13:20.250396946,1,1
Production,2023-12-27T15:13:20.250398749,1,2
Production,2023-12-27T15:13:20.250400242,1,2
Production,2023-12-27T15:13:20.250401635,1,1
Production,2023-12-27T15:13:20.250402977,1,1
Production,2023-12-27T15:13:20.250423796,1,1
Production,2023-12-27T15:13:20.250425049,1,2
Production,2023-12-27T15:13:20.250426892,1,1
Production,2023-12-27T15:13:20.250428345,1,1
Production,2023-12-27T15:13:20.250429647,1,2
Production,2023-12-27T15:13:20.250431130,1,1
Production,2023-12-27T15:13:20.250432984,1,2
Production,2023-12-27T15:13:20.250434737,1,2
Production,2023-12-27T15:13:20.250436160,1,1
Production,2023-12-27T15:13:20.250437392,1,2
Production,2023-12-27T15:13:20.250439326,1,1
Blocked,2023-12-27T15:13:20.250440648,1,0
Blocked,2023-12-27T15:13:20.250441740,1,0
Production,2023-12-27T15:13:20.250461908,1,2
Production,2023-12-27T15:13:20.250463201,1,1
Production,2023-12-27T15:13:20.250464613,1,2
Production,2023-12-27T15:13:20.250466477,1,1
Setup,2023-12-27T15:13:20.250468200,1,1
Setup,2023-12-27T15:13:20.250469542,1,2
Setup,2023-12-27T15:13:20.250470885,1,1
Setup,2023-12-27T15:13:20.250472869,1,1
Setup,2023-12-27T15:13:20.250474131,1,2
Setup,2023-12-27T15:13:20.250475904,1,1
Setup,2023-12-27T15:13:20.250477437,1,1
Setup,2023-12-27T15:13:20.250497255,1,2
Setup,2023-12-27T15:13:20.250498517,1,2
Setup,2023-12-27T15:13:20.250500571,1,2
Setup,2023-12-27T15:13:20.250501893,1,1
Setup,2023-12-27T15:13:20.250503797,1,2
Blocked,2023-12-27T15:13:20.250505190,1,0
Blocked,2023-12-27T15:13:20.250506262,1,0
Setup,2023-12-27T15:13:20.250507734,1,1
Setup,2023-12-27T15:13:20.250514988,1,1
Blocked,2023-12-27T15:13:20.250516481,1,0
Blocked,2023-12-27T15:13:20.250517513,1,0
Production,2023-12-27T15:13:20.250518975,1,2
Production,2023-12-27T15:13:20.250520308,1,2
Production,2023-12-27T15:13:20.250521901,1,2
Production,2023-12-27T15:13:20.250541909,1,1
Production,2023-12-27T15:13:20.250543532,1,2
Production,2023-12-27T15:13:20.250545475,1,1
Production,2023-12-27T15:13:20.250546978,1,1
Production,2023-12-27T15:13:20.250548251,1,1
Blocked,2023-12-27T15:13:20.250549643,1,0
Blocked,2023-12-27T15:13:20.250550805,1,0
Setup,2023-12-27T15:13:20.250552288,1,2
Setup,2023-12-27T15:13:20.250553571,1,1
Setup,2023-12-27T15:13:20.250554953,1,1
Setup,2023-12-27T15:13:20.250556867,1,2
Setup,2023-12-27T15:13:20.250558650,1,2
Setup,2023-12-27T15:13:20.250578387,1,2
Production,2023-12-27T15:13:20.250580110,1,1
Production,2023-12-27T15:13:20.250581603,1,2
Production,2023-12-27T15:13:20.250583016,1,2
Production,2023-12-27T15:13:20.250584849,1,2
Production,2023-12-27T15:13:20.250586062,1,1
Production,2023-12-27T15:13:20.250587965,1,2
Production,2023-12-27T15:13:20.250589458,1,1
Production,2023-12-27T15:13:20.250590720,1,1
Blocked,2023-12-27T15:13:20.250592073,1,0
Blocked,2023-12-27T15:13:20.250593085,1,0
Blocked,2023-12-27T15:13:20.250594407,1,0
Blocked,2023-12-27T15:13:20.250595409,1,0
Setup,2023-12-27T15:13:20.250596932,1,2
Setup,2023-12-27T15:13:20.250616799,1,2
Production,2023-12-27T15:13:20.250618563,1,2
Production,2023-12-27T15:13:20.250619945,1,1
Production,2023-12-27T15:13:20.250621248,1,2
Production,2023-12-27T15:13:20.250623131,1,1
Setup,2023-12-27T15:13:20.250624624,1,2
Setup,2023-12-27T15:13:20.250626077,1,1
Setup,2023-12-27T15:13:20.250627339,1,1
Setup,2023-12-27T15:13:20.250629143,1,1
Setup,2023-12-27T15:13:20.250630325,1,1
Setup,2023-12-27T15:13:20.250632118,1,1
Setup,2023-12-27T15:13:20.250633331,1,1
Setup,2023-12-27T15:13:20.250635154,1,2
Blocked,2023-12-27T15:13:20.250636507,1,0
Blocked,2023-12-27T15:13:20.250637528,1,0
Production,2023-12-27T15:13:20.250657566,1,1
Production,2023-12-27T15:13:20.250658909,1,2
Production,2023-12-27T15:13:20.250660301,1,2
Production,2023-12-27T15:13:20.250662165,1,2
Production,2023-12-27T15:13:20.250663718,1,1
Production,2023-12-27T15:13:20.250665862,1,1
Production,2023-12-27T15:13:20.250667094,1,2
Production,2023-12-27T15:13:20.250668938,1,1
Setup,2023-12-27T15:13:20.250670470,1,2
Setup,2023-12-27T15:13:20.250671723,1,2
Blocked,2023-12-27T15:13:20.250673075,1,0
Blocked,2023-12-27T15:13:20.250674087,1,0
Blocked,2023-12-27T15:13:20.250675450,1,0
Blocked,2023-12-27T15:13:20.250676402,1,0
Setup,2023-12-27T15:13:20.250696559,1,2
Setup,2023-12-27T15:13:20.250697972,1,2
Setup,2023-12-27T15:13:20.250699565,1,2
Setup,2023-12-27T15:13:20.250701108,1,2
Blocked,2023-12-27T15:13:20.250702461,1,0
Blocked,2023-12-27T15:13:20.250703523,1,0
Setup,2023-12-27T15:13:20.250705236,1,2
Setup,2023-12-27T15:13:20.250706558,1,1
Setup,2023-12-27T15:13:20.250707881,1,1
Setup,2023-12-27T15:13:20.250709794,1,1
Setup,2023-12-27T15:13:20.250711037,1,1
Setup,2023-12-27T15:13:20.250731445,1,1
Setup,2023-12-27T15:13:20.250732848,1,2
Setup,2023-12-27T15:13:20.250734892,1,2
Setup,2023-12-27T15:13:20.250736164,1,2
Setup,2023-12-27T15:13:20.250737937,1,2
Setup,2023-12-27T15:13:20.250739170,1,1
Setup,2023-12-27T15:13:20.250740963,1,1
Setup,2023-12-27T15:13:20.250742125,1,1
Setup,2023-12-27T15:13:20.250743989,1,2
Setup,2023-12-27T15:13:20.250745522,1,2
Setup,2023-12-27T15:13:20.250746774,1,1
Setup,2023-12-27T15:13:20.250748187,1,2
Setup,2023-12-27T15:13:20.250753937,1,2
Setup,2023-12-27T15:13:20.250755180,1,2
Setup,2023-12-27T15:13:20.250775718,1,2
Setup,2023-12-27T15:13:20.250777211,1,1
Setup,2023-12-27T15:13:20.250779285,1,2
Blocked,2023-12-27T15:13:20.250780668,1,0
Blocked,2023-12-27T15:13:20.250781710,1,0
Blocked,2023-12-27T15:13:20.250785497,1,0
Blocked,2023-12-27T15:13:20.250786509,1,0
Setup,2023-12-27T15:13:20.250788022,1,2
Setup,2023-12-27T15:13:20.250789504,1,2
Setup,2023-12-27T15:13:20.250791027,1,1
Setup,2023-12-27T15:13:20.250792340,1,2
Setup,2023-12-27T15:13:20.250793712,1,1
Setup,2023-12-27T15:13:20.250795526,1,2
Blocked,2023-12-27T15:13:20.250796858,1,0
Blocked,2023-12-27T15:13:20.250797890,1,0
Production,2023-12-27T15:13:20.250799483,1,2
Production,2023-12-27T15:13:20.250819350,1,1
Production,2023-12-27T15:13:20.250820673,1,2
Production,2023-12-27T15:13:20.250822747,1,2
Production,2023-12-27T15:13:20.250824009,1,2
Production,2023-12-27T15:13:20.250826253,1,1
Blocked,2023-12-27T15:13:20.250827616,1,0
Blocked,2023-12-27T15:13:20.250828648,1,0
Production,2023-12-27T15:13:20.250830101,1,1
Production,2023-12-27T15:13:20.250831664,1,1
Blocked,2023-12-27T15:13:20.250832976,1,0
Blocked,2023-12-27T15:13:20.250834008,1,0
Production,2023-12-27T15:13:20.250835541,1,2
Production,2023-12-27T15:13:20.250836954,1,2
Blocked,2023-12-27T15:13:20.250856781,1,0
Blocked,2023-12-27T15:13:20.250857883,1,0
Production,2023-12-27T15:13:20.250859446,1,1
Production,2023-12-27T15:13:20.250860718,1,2
Production,2023-12-27T15:13:20.250862361,1,2
Production,2023-12-27T15:13:20.250864315,1,2
Production,2023-12-27T15:13:20.250865527,1,1
